"iqzoqlZe4VbA20ca","532.17"
"ZbJmoRXwG6BdL6Fl","648.83"
"NaYGB6YVO4YWJet9","156.76"
"QlMhOnYoZrB130Mz","127.81"
"oqCXZMGJfBr6BMLF","652.20"
"sKcyuDBHhKbKCvpV","636.79"
"L1B5Q5Imbak2dTfH","793.54"
"PoGwGiXDqdHekwWc","127.27"
"7tr77Rw6khNuGyKJ","699.45"
"1AJPtY6kTintlwdJ","904.47"
"XRD6Oa4zo2bOXaLr","272.38"
"rDa7G0enXJXTJAKS","681.22"
"nZpf7gJK4vzxigBv","292.82"
"UaUAkWxkouFA56jA","22.17"
"SEMBQoeyghtUS2Qe","912.25"
"xkFMvGFakC4sd4Ak","406.47"
"uDV0if3tJM4RScBE","274.57"
"uDiFwunzthvrXbb5","575.21"
"osgpQqEMe6PyS21F","192.49"
"cMnofsOFw8xIFdgs","383.38"
"MNry9ifvszZvOnTw","501.41"
"WQVREmJb1LgX1E9S","148.41"
"jOYeD4txgw0nXcmb","309.19"
"0BHRw9gBksYgRaRw","95.91"
"2c5QO3G0gDa4R7mn","506.70"
"nnyHWhLwZKT82uoi","952.75"
"yl84DgfsoTUyQZfj","844.00"
"WjVYe6Ysh6GoSX1R","503.15"
"kBkKf3tZDtx8BSLQ","337.32"
"59iTsek5nzNaaoCY","565.71"
"kT4EraIKEe8kbCvx","11.03"
"ojGw89bZxbsGKGs6","996.09"
"QJ1pmVZnnlG7G5zc","970.99"
"PsKxrVUJaSNKEsw7","26.29"
"moBMLPoa3mPqlWuF","637.64"
"FayL0yQgOnPyG6Aw","979.30"
"MfMi6klkzlpKdSCj","277.35"
"VGFpqS5DoLB1Vfs4","856.25"
"PewMCCmE2SzJBjmc","226.61"
"4uOaEg9Uo2NsLVyX","856.25"
"V03efvRP7KNzzQNX","153.80"
"jXrhMh7XfMLzTZR4","787.78"
"LzsEGC0WJNXmMeAj","489.35"
"xTJ9Y2usSmvGCiIV","948.33"
"UBM51U2P4ySvTNam","233.12"
"DIwXdJuR3KO2bd0o","229.94"
"IFLMK7rpqOKtl8Vn","439.82"
"755josliFXUaeUQc","470.91"
"Lp5Y4Xia7ZKfPcKs","635.88"
"KJiB8G3bABfNB6og","478.91"
"srSFCOAcdxpSuO7k","805.13"
"zHd0oFW2RAVGqvXp","874.19"
"sAOuVaDxq8E4O987","609.11"
"ghBCcJrfDIG95XJc","689.65"
"nKE3aPyGypN5tWhH","555.23"
"pz4x55rGRKGsPnmK","533.55"
"uQ9se8xVnQcEvgFJ","769.61"
"kQfjbTOYwcccYa3k","942.84"
"UXWUXDWuByKwRogY","135.97"
"9dOTOHoCcGX2iGkf","445.10"
"cOwOk2YPFKbYaNXB","568.92"
"k513PVNGVq1PoM2U","182.19"
"09WNi8oBTYrVktFy","624.34"
"HuYIAeCYLgSN7TNr","920.84"
"GZSAZS6pBdq7AU3Z","900.77"
"iZmmI0R24XOAGWvq","580.33"
"bOxuusf0X08TRvqS","278.00"
"jtiIK2mRBkB8cnfP","457.04"
"X57OI95zvPJK51le","403.75"
"V9NrEolbkfdDyniN","822.74"
"j4axhGCvzT22o4VD","6.75"
"dGaA6l5shw64isip","288.46"
"HKpS9pDNpqeFid87","490.64"
"6dEfkfS0Qb7sRAll","472.80"
"zLBUgUhYDD1Efm0r","64.89"
"tB6ZGSz0ipUGdoDu","393.98"
"9vlXHQ10U07FUWkw","75.71"
"xjI176UFw7wkHRiw","357.76"
"Ix6W0Rd9OhIQzcaI","113.49"
"2srgkyOdFDQx8KPC","471.29"
"bkQ4vMY41qIeogSf","435.22"
"m87cCFU80BtkSW68","340.01"
"OcMmn8P9OgTVi0Xt","163.15"
"oxVhqlOcrkZFv2ln","434.28"
"PT1w0tBNeRgoVZ3d","799.47"
"EJ9zkAhSa9S4Tzi8","481.97"
"n4KKmWInh3W1khON","270.06"
"FfbPSWINT4gmjJ9O","985.09"
"HfY47xq5JUnYXw5Y","185.87"
"RpMG8fBDGQNxmnOw","297.75"
"2yPV3SEHUPI9RchY","149.78"
"yXs0QyHYQ631UgpL","443.52"
"vx3KSrXZGU2xvDFr","67.83"
"oSVLHWj5mBAysz8X","7.72"
"VKRfwU6yQKLIZsZK","876.65"
"MHJNTfGN89R6yqX4","727.39"
"3NHdxM6TL7Ztfz0j","573.66"
"r8NYTKDcZh0rNoxN","125.68"
"JVB0FctOLyF5VWkV","702.49"
"vJFByI56ZUegJIfq","411.39"
"du0eTJ8fFeuaeus0","178.63"
"KplR6hPXojDIjQD9","41.99"
"yXv3w1I78KgRcv61","280.22"
"wAT9Gq5PpXVh8p0r","716.66"
"ZaXEHB5vSZXnwAuA","281.63"
"rLOYbTfc6HXU0LnB","690.33"
"IEtMZywsrzkb5aOc","266.88"
"vCTZmNIISrAjd2e6","938.39"
"FRhNnCipBgRGQHQx","409.58"
"rGYCD8nySZVuVxHF","484.84"
"lnH4toU9eCfHUlzq","35.11"
"CydgkZHBMh9MGuA0","493.26"
"ofCOOXdaa5emjYkA","735.95"
"t1HySeESvGN44zrH","284.04"
"Iw10SHBTrBw1JUkW","577.84"
"UpZLJKNG1fhhz8VE","450.41"
"QsexLWw343UhIPis","259.44"
"zLWXkVdVBWlX5s5H","60.96"
"6CUO6sSLA8fVhCLf","353.58"
"BzLzq7F9Ew2zgvJB","585.67"
"gB1iBik6s24br9nt","638.87"
"c64FVervoGl4P9T9","347.90"
"LDxndfoSHfLcXsNJ","492.54"
"POcoz1KEzbw0RZ4J","580.61"
"WvNBvefQabcDO930","356.91"
"OgKtYMdsxUNlg0QJ","554.68"
"BMMDYSZVz0m4XvdM","315.18"
"bsaIHvaXV8QKrs7K","771.86"
"Eo1rIXSm8Jv6k0IV","635.98"
"CmrDZ4p7KtVbwY0D","296.19"
"cNrgTtlV2PLwLSWB","822.63"
"fMWfUcwjBzbc1y78","503.48"
"cwwD0ONFXdvM485K","102.61"
"oY6P9ciOivfwdPa7","394.14"
"L5cOcd2IuSWj5o0D","39.85"
"38DLwkPoLUTs8yNx","309.05"
"2F1czO0iqpxEwFk9","965.97"
"DkPkaiSdxCPGEYs7","389.45"
"jndjfNouSNaWwPIk","845.94"
"3231kMw5w7EIz4Eu","10.16"
"N9inRPQZC3HW7GHD","445.17"
"TEfc5YGyMHsAd6AM","470.20"
"2i6gAC4ahnKsstTC","463.29"
"PEYdJBGqgecDpSdA","257.99"
"SiK0bl2o94VlnPFv","529.33"
"hVZBOzhGoTsV5523","247.96"
"cEnj39K4OAUBi0Om","114.86"
"bugZvC8ypYBzcajE","781.17"
"zzPUL7U3Saw3lCNz","714.17"
"XVX56USpLmkCPGN4","473.59"
"qF06AZvsgcwODaen","390.91"
"XHFXwY0H10DrRuK8","223.16"
"kY1QdWiiZ5PQkZt8","519.29"
"FrfxosAHMeGqZQpP","551.12"
"MA12sSCg6Go9rQdi","444.93"
"3o7Su9YCp01kiMxH","287.99"
"HlyszMK34SMWZeMb","432.12"
"eHhd4902R9LqRYWI","475.25"
"OsbFII4rfT2cyHRv","70.63"
"Vske6FYplm54Tmra","522.42"
"wHqq2ofea623HGxa","620.67"
"yhDlN0X50mkmfrQ1","627.64"
"YZyDzKFrLDdY6MST","666.48"
"epGTRfyZGVSbmgDP","185.64"
"gZaf5BjlOVFn2Ft7","9.41"
"jk3XTw2piH1NQaU1","911.58"
"GtcFMmffOSafQEix","595.19"
"QFXcjBAeIwfLuPns","124.96"
"RxWxdPaRrKnnaimB","774.63"
"S50P8rOefEyCJa1G","388.28"
"iUnoEfxacpV3a5Vy","3.78"
"WlTH74H2iar0klMi","36.58"
"A527Os1zcv0AFw6M","250.35"
"qsa64LopEbVE4SgJ","143.23"
"eq7VOLUNe6a5t3Cq","132.82"
"M6tb1KuYZlyD7wh9","839.06"
"q3YmHyRc4iEeGkuJ","593.04"
"Bhnzs5G9TTc06KZt","471.80"
"XfNdvmj1rRcgzc94","77.09"
"sEpaWYRBYy36NfUW","214.46"
"YDuHDjANfupvlOnT","954.14"
"V0JZFA7DIeDC5Mlr","842.89"
"1N1JNGerjSmKTsvb","861.04"
"sfLvcwYXyNmUHoWr","623.37"
"JG4SORTQhLkVj6Ui","89.63"
"eVw1kCpNhl4EHPYw","704.21"
"j7v7mxuclRpMVbgC","546.41"
"J94RLRC65KKzkzMC","830.19"
"Rxj4K41DZXkIpEB1","355.92"
"EG6XSJOr4aYw63Il","371.54"
"cDJ5VzC1rL9rSMs9","323.01"
"D2NesgnWZIOq0zkb","95.45"
"9K8ZGdjs4AmijCYC","174.94"
"2GdSMCK1Y4eCqtzV","208.03"
"EdXKdILLeR4RSTbD","723.08"
"BfDSObmUiatqGDdo","585.73"
"GWIXE2jtjYbui3bi","749.24"
"KKrqXaU7KEvgWJaC","534.48"
"UtpuDBcPyqIuHfNJ","885.37"
"qs9BoMjd6HH91jNE","505.45"
"F9HpYVxq58eIQX05","692.28"
"q1FaLD3ZOfLlBDEQ","934.98"
"Ph2BmZHcuXIpSEQW","385.65"
"D6fgXtfdfeBTHPh8","246.26"
"joe2KQuxnSxEiQMx","659.09"
"JWmGgvZLr4sDEDW0","716.07"
"YhI1FTC87wTobn6c","136.42"
"ppBcvkFTeu1fda5f","53.77"
"aBZQZbJF6JLzltPH","182.20"
"CY3jPEjiqjGscd0g","164.54"
"I5Kj2aoY9wOGYD2H","996.29"
"Uvd3Rhw1XR0dRfIY","459.15"
"AKzWMWdQPqakdUBI","304.37"
"c5ejHUeAAb0tIWeL","148.76"
"gJtr5nhgoLAD26CQ","870.27"
"BjFR9QaFzdwuZYZ2","330.54"
"RhzrqUbVT0pfoyqw","928.18"
"1ABQffctgz6pD4Fi","216.75"
"cu7U3nWNH0sOjABI","499.37"
"hCiG6D1R7gPx4ifC","392.12"
"yZCKrpc8MwCWw2Hi","587.91"
"DuAooPRLYtEmiivW","202.03"
"ILRvjJSlbxcVcD0l","205.12"
"x1EmC35tLv77Z3oo","89.86"
"Q2BJFDNxPM8OSUFd","646.21"
"H017MMLSjBaIURFV","384.49"
"M6hwnTKwJhxA9lFN","91.93"
"HqgM5g4FCd4xgwb7","848.69"
"4nIoONjBh7LLKwQ2","972.28"
"DzyGs76Oc0b6KJIK","753.05"
"1szlxUd2QPh8ketk","66.55"
"aLLIyiUBe1kufcYT","888.64"
"YzD4mF0MaYQfETZJ","793.28"
"O7umwya9OK26Wycz","538.27"
"4w9R0S0ztabMuPiR","763.07"
"fuaiqqTIHWikCV6P","224.90"
"e6t6cQBRDkPHqegO","976.84"
"yBgbDFnY1sFHHJ82","94.12"
"IiTun7eu2CVe1wyi","322.08"
"TJ9XPlwtMJxlKbO7","16.20"
"FHcVmtWtroefSZsm","608.37"
"Ql4i9nzl5w6w6u4k","853.87"
"AwKrLgq7JhIg6UaC","889.42"
"3sgO20zDNwqmxZFu","821.58"
"IgOyMN7IzkbGhFHG","361.27"
"qhWtFKgF8V07bapk","416.53"
"OAMGdXhFnNoFZvTL","301.13"
"2UBq2xLHguh6dfhC","334.48"
"eyEpVA35IAjdAgq5","349.20"
"nZtlFqAqKnDzD6Ee","32.18"
"qq7YkZEP7VFvdJnK","620.68"
"WrxSWlAWfklFTG0L","777.02"
"9YIeuUONSQx8Ogxc","596.67"
"Yow2sJb8XkpXxs5z","549.89"
"8rhhYuIzLqivPaOG","245.92"
"RaWKfPPbzUJXpB6J","177.40"
"FA3i2euzVoAOk3YY","108.05"
"wYvRTgtDf6x85S02","911.89"
"y716peZ3HNH8T821","535.56"
"HqMpPRVP0SCakCbZ","636.43"
"y3pI81fM3vhI535Z","34.78"
"QRqxv9MVLjoCfdET","984.38"
"FW3iMGVvnC147e60","60.54"
"2Fhe2unejNJRExqE","415.36"
"HALXzXf9X5P1vVjD","53.90"
"m7lM9YGcuGMIv5ZL","361.70"
"FjGhwrFEGK3gzZ9U","795.22"
"qN4RT37t7HC5uZIH","645.07"
"ZfHoZAnFIvCrD3KG","118.51"
"k7U2INZBDR7a6L2F","595.00"
"eRrV2s14Thf3AJ22","279.07"
"gw1oau0sblLf0Gln","964.32"
"tI9TelqA5bkY1OxA","571.39"
"U6vcO4NNJcuSHsBT","502.01"
"P0hfiVq0k08Us5Nl","30.36"
"TfXjPKPRWRI9M3JX","449.36"
"fnCpjY6IrsMCUxGP","432.96"
"blUKcSkiGYeLvUiC","918.19"
"AzVrO1zvdzfSees8","355.90"
"ouZGwmB8DzUqDhTN","273.89"
"3Amdy41DaVMny5KG","449.79"
"kX52Y1CgXQogS1kz","588.25"
"Fv947S2fE138L4SU","124.78"
"VTLZqg8Cxb4Af8LL","204.29"
"Y5F5BPOhBdk6mFst","233.52"
"r8d32uLufLaO73uU","440.75"
"S6EdE9tmomQH5GRa","317.02"
"CmhvuD2FOScJ4hpg","446.15"
"7NEpSFOgFrIb1uYE","36.73"
"DU6rMJSPWxjSp8Sg","440.80"
"FPzPKFtklurhNbYJ","917.44"
"l9cFJBiDkLnHLnYy","513.19"
"uwVWmg0TUXxm4wfv","867.33"
"VkrvLF4RvMCwbJPW","437.40"
"poobZBEUYonU1bX8","871.59"
"11NUEaBA6s9M8KJv","556.32"
"5yP2N4ZZs7wEkOap","15.69"
"TQI32UMc7ac8YUww","167.50"
"QQeC6uTnVMLZCtX4","671.01"
"1DtTBJJwCeOg9s83","212.38"
"UrxbhEu8r4K2y6C4","410.64"
"4w3KmoNtIsvLYBc3","410.58"
"1afCnFuKUlCdV29p","766.81"
"mcqTDhNIrdeay97M","633.36"
"wLr8ab1KvUIBC4MO","391.60"
"B3Ajnzaru1SNSlFJ","976.12"
"TOFU9YQv3kdgqbvI","415.55"
"f6RAURRpVxxb9m4C","133.09"
"e4ZJFBENWJsrWRIJ","108.96"
"tLhYQ6i8ViXeYZpG","42.81"
"SQc9GxAeOYK6K3Vy","859.28"
"NhwBcv7cSpd7TIBr","333.08"
"KHMDsac2ilDce1Nf","405.88"
"psmGF9MbX3bocm1L","349.04"
"XTZnJUZHXP0isqES","240.25"
"bJOeLOO6iTIewF1U","129.29"
"Zs0F0QWVFVrrKAcs","702.01"
"HI8AWgk1WUmeF6Hs","160.37"
"0R7PAguD86CYZ4md","943.87"
"dbgl1zAFO7XO3FrQ","597.96"
"4XOCWe3m3i7GkgB2","767.10"
"wblE9T3OKfJUDBFZ","624.32"
"x5JUDxdHXv5fel5U","210.04"
"LstJ2GjmW3tdya6G","50.61"
"tmlGVl2Y0R8DK7rP","425.75"
"FWe5Pj3PwuIwQGcV","704.00"
"d5biNA1zcUo19yDh","384.21"
"xBPtPYeUNxw2LNay","110.23"
"IQuaRnNPieSM4cNq","787.34"
"vUX96Q4XmkSbXsfL","39.51"
"S8vPwQG5USKeBWQp","286.25"
"kIxkwItbru8FOiSP","529.32"
"v7qwp9JNsT4RN8o6","755.64"
"noVY9aBQVlI21dGS","917.94"
"jjcMNfAhtFlxusa8","288.42"
"kwQA2KiQ1kbXeL4h","771.25"
"OeclA6xqvkyQ8qqv","948.17"
"c6ZDXI6OzFjhbSn2","871.92"
"oY0s2rO8IUYRK0Ki","82.78"
"BHNxrtW1005eXPj1","538.50"
"QVbbSOc9mzgmPM3X","495.26"
"2D4YmAmC57ZWQNvX","944.27"
"1FNohM7FQHxmYtcH","562.49"
"B4jvM4HjMfmXAisS","561.37"
"b0hpf46NgdhBe6Jt","447.46"
"Lkxr8mSqI6jFyWPg","786.21"
"VdUBn4cA0SnsyxVZ","455.31"
"hYGwnuEwo3aJfDrM","66.27"
"j9E6eNHkicHy8R69","740.81"
"p6gJKqKuNeGgWIWI","609.04"
"e9gIaaN2WHjxtyxF","358.09"
"979dJPvCbl1htut3","334.33"
"zYvUxajeS2UjneHD","321.52"
"7tptDR5kCDG1PLJF","408.48"
"13azKgd6HzS05RBJ","496.01"
"rm8GqUFxghM2CPnE","345.30"
"H3sD5lTc8biJnApG","986.22"
"OfP0AUzaey7LkfH5","613.63"
"D5LprcyZsu1GhcC3","995.51"
"2rYHK4CGVMUApWMd","634.30"
"6BLuckmwJzF0aRPr","417.95"
"R5lbvJv2kWbyiIBO","2.86"
"fdPaDI9ONkd7jqny","924.68"
"D7VnmFpbTEA4I8N7","349.38"
"UgCDmC6RbLHwhb4F","604.63"
"5VRUvkI3ftQ4beJ0","137.68"
"PhumPeWYQzN7P6Qm","464.93"
"sWQbcQqn6pjMNaq6","716.61"
"mJNcnRRoENLoTuRl","487.05"
"pnmEHbauv3CtF941","261.14"
"R7IsnKSf0f9VdB76","8.05"
"iyBCfzCnHvLvc3wR","446.23"
"lNoXLUc9AbWhdF71","443.18"
"q7pgv5SSIYedVaEi","544.77"
"MM6OhLz89v80VtRD","478.41"
"vJ7Xot2aY9MPb9Gf","789.81"
"eydurSZb4O0vgKGU","213.44"
"Xwcx67OuDS2VSYTK","954.25"
"X8t6G9HGjx7awMPF","934.94"
"RvBUTQapDlZXP6r1","743.86"
"Qd7dKpYbczJE20EA","968.95"
"XbEafDgfYXOJxtgN","941.97"
"49fsoa7dJsm9ytU7","399.65"
"IbnllF7sNYWZPMV3","683.72"
"qhXoFSmR2ClIUCIF","457.93"
"XSVhPyEcREuKVAD8","891.87"
"i9j2HzfUHWtf8Kbl","575.82"
"8GFT8V3glLRS9w9Y","323.83"
"8d1TRVNGBUvWOPdM","244.12"
"xRh946cDI6BMFXQy","68.69"
"IRKegkOrDiiHZDIe","995.51"
"DzOpltJgvG9o4qFj","359.80"
"7ZVjc4RNszHvTc2k","626.94"
"7TEDWx0nZJFJjsf8","680.26"
"sc8rDhKMS0rTn8B9","184.69"
"6eQsVKNUjxymGubi","338.11"
"6eDaP6cuYt37siPj","121.16"
"pVLgvHZkFTq2DjpO","762.94"
"x9EcighKSCWaWdTY","490.28"
"DrWqeNB217pgaEQd","619.71"
"HtZtOPgXYAV1tdE1","994.72"
"tKLsI5tdmSdbkBjt","320.87"
"4ZNsMwKP19sWCIMn","915.25"
"OE3Wbf8sYsxAUrij","108.18"
"11IIopu4f1vS1Rht","544.61"
"WMRmQtOtnhGyxWi5","651.24"
"vauuZzrp3yvexZtR","87.43"
"3A2Mevsn5QQr4ZdX","488.08"
"Y2knbyMyjFDEgKAK","310.26"
"fwWYg74XMxqlGgjk","500.28"
"Ea0g2qnXXG3cIJ2d","481.90"
"yXlJTfwBIacfpWne","749.38"
"MiaCx0AqRVc0cjbA","470.94"
"mq4rXwwZmNM83qbW","582.55"
"ISYbQCmOUlg0h23q","566.39"
"4XLajDkTugiZf3e5","825.86"
"4mEEJzpwewbsEdM2","240.75"
"tz57XgCXG53HDadP","68.19"
"lgksh2WSftkSUV8R","986.77"
"VpFtHOnpXgPIPxH1","806.94"
"PqMW1iwUbVs647Cq","358.88"
"pqG7KeTfHDzr6Q45","816.82"
"55bIRTGOiBHBTV7A","551.19"
"gl9a1ERuXAwmpoPJ","962.44"
"YjtjtNg0zZoQYJbH","40.04"
"HEWAKZt3O2IvoP73","712.17"
"h8YMIhcr6rkezEUx","346.03"
"H2XNk4hQV1Uj8Qmm","494.48"
"mhX1N8IORV8Dz5i7","754.93"
"d1KHyItD2HmrRBNO","99.24"
"jcjVhkSv0iF7m8Sd","854.72"
"nUmqov6NY035DxhB","99.46"
"Pie2Lyvda6WC4VIi","338.42"
"qqJMwUpBSJ2mN6Tm","436.19"
"BZDiyU9XPBDrW5Wj","725.61"
"xvPh2r6Hnea65rbD","316.40"
"yQb6b7BQrCgDucHx","206.09"
"uurZ8RIo1BYOYBPQ","887.17"
"dPSZhHNF4zDuhuYi","13.54"
"4OmFKmRPfffl9PN1","624.94"
"a3rOGAJkf1JejjZ4","906.63"
"H0jlWbARSTihxyIg","875.65"
"wRJpHJu7v76GSxfc","661.04"
"aVaA35K22n8pxfBw","683.78"
"z2TFGMLNZcC4BhD6","150.94"
"XZ6Hc0efRF8kNHV1","591.09"
"LEnYCJwWPkzgVPLO","318.27"
"Bva1L310MtRa99mV","553.70"
"AOXnfQCwsd2qdRYI","893.38"
"LLhXha9HwsRyp9tP","550.05"
"HExMgnj9ROqzcaMJ","515.49"
"vkxK1WcE57jRZawz","997.87"
"8ybMrezP94acoitW","904.23"
"p99meLQhmn3ArG90","571.25"
"MANY4jB2WEY2T1Gx","528.51"
"XPjAL9IluSH0w52p","539.40"
"Y0GVN1Ch39zlL2iN","622.86"
"BhcQe39MoGi7buLA","476.54"
"LUuMTy4G9sU5b0uK","935.46"
"t8VLo3ELrqZaZNkI","690.71"
"3NOlYkunNqcwYGTn","668.17"
"vWu6Y8Kdsm31HWyZ","128.73"
"0iXLQVoGDPnqZglt","346.52"
"ounixRKofCn1dstC","745.15"
"KbIZzXM0GA99j2e0","75.29"
"uYq9CqO8QO6lNqUw","443.73"
"bYqnW0isnjp8gLdl","242.73"
"JOZFLcm5myr0eBTT","883.94"
"yxiF5flROgvxn9Iq","189.08"
"jaUGnA9Hjv2jAqzK","806.31"
"bQYftkiyJyRkJe0L","736.49"
"ce3uwY9bm37Iz9NC","725.83"
"iBqXpfc8O9LeneI2","160.93"
"oGE6LoSBp2PCmfwM","458.14"
"3wvIj16bzHKdriMI","850.55"
"WeBmZMjICWVtKKFW","885.44"
"6eDhDBtFah0BIy2g","713.22"
"tNvi3jhZSSmjFbpe","569.18"
"U6K2K0cOQwFX013c","144.82"
"NHPu9jeDuAX2xSmk","350.15"
"rK9vNhiaFr29TBbD","447.97"
"KPAc6ifKZhk7Bncp","568.79"
"yVdEhrBRgL5in3nI","253.56"
"aa7x9aJ7pLTN13Jt","985.03"
"uOPA87nJnPph4kk7","149.71"
"QIrn6TekRYDjGH9v","906.45"
"g3JUOF4lpFROt5Je","257.62"
"L5EkA58mzM5vmUMm","73.68"
"6OI4g85jxmqdy0Q4","186.01"
"n6sBdQg2rxpgJlGm","153.98"
"LrtMqvkK2IAzks8R","704.09"
"gm6wE3dllg4CELyl","434.12"
"6n77bbyZidD90pKP","548.64"
"526Sc8m3RMKoC8cc","134.32"
"jsOQIYUPdlXYFhaE","81.35"
"eao13D0a3l4qhPWG","678.21"
"YEuDDn29jvTh93Q2","423.04"
"zlAOWnnYCSJ1dgOk","596.99"
"VAprYN0qsLjEtLQE","128.59"
"WYs4XqqNcJNn0oNp","498.66"
"jMdgraXc1lO79tnm","969.03"
